post_id,autor_id,texto,contagem_reposts,contagem_likes,timestamp
at://did:plc:nmt64ukrrphbh2o3ppnsow2f/app.bsky.feed.post/3m342gq4gqs2e,shujiwakahisa.bsky.social,"🦉Quest Schedule for the Week!🦉

ZOOMS TO POST A SCHEDULE AT THE SPEED OF AHHHH CUZ OF MERCH GRIND!!!

See ya there! 
🎨 by @nintendonut1.bsky.social 

▶ www.twitch.tv/shujiwakahisa 

#Vtuber | #Vsky | #ENVtubers | #StreamSchedule",1,3,2025-10-13T20:27:41.301Z
at://did:plc:7cdfiumu5tgluwnsznkqbrxw/app.bsky.feed.post/3m33yvidbqs2v,werejess.bsky.social,"We're Back, We're Silky, and We're Skongy
Silk Song
www.twitch.tv/werejess",0,0,2025-10-13T20:00:09.015Z
at://did:plc:5y334xi5vo6o43jsnjm3gvz5/app.bsky.feed.post/3m33xtldfmk2o,starlichka.bsky.social,"jimim 😩😩😩 i still don’t know what to say. when i think about what you mean to me, i feel the most fragile place in my heart quiver. or perhaps the notes of your soul-song strike flexible woven silk threads of determination, caring and self-love created with your never ending encouragement. 

생일 축하해",0,3,2025-10-13T19:41:11.315Z
at://did:plc:tytgk53kf2afe7wmlzgk4duh/app.bsky.feed.post/3m33xds22oc2y,tigeroovy.bsky.social,"Silk Song completed! 

Well, 99% completed anyways! I guess I missed a couple of spool fragments but ah well, beat the true boss in act 3 so good enough!

It’s a tough nut to crack sometimes but I got there in the end!",0,1,2025-10-13T19:32:21.468Z
at://did:plc:dlsrrrnudstjzbbscoszvrj5/app.bsky.feed.post/3m33udsxsck2k,megamonkeymike.bsky.social,Silk song day 1 twitch.tv/mega_monkey_...,0,1,2025-10-13T18:38:41.226Z
at://did:plc:i3g2hkycntuttodyislqlshs/app.bsky.feed.post/3m33sekon622r,serrydwaggy.bsky.social,"[Hollow Knight: Silksong] It's Monday which means it's time to get back to the song of silk! Let's try to uncover more of the map today. 🔥

www.twitch.tv/5erath",1,3,2025-10-13T18:03:18.609Z
at://did:plc:42vfjrim3b3q3v7ckwy4rvve/app.bsky.feed.post/3m33sbwz6hc2y,natnatvw.bsky.social,It pains me to say this but....I don't think I like Silk Song.,0,0,2025-10-13T18:01:50.873Z
at://did:plc:hyevplu3coekfqi4bcqp52rj/app.bsky.feed.post/3m33rlxdynk2u,hanakashi.bsky.social,i can't believe they put harissa in silk song,0,1,2025-10-13T17:49:33.031Z
at://did:plc:jzjxjttyb2v4xtoft56uueks/app.bsky.feed.post/3m33pbkwdz22f,emilyjanehubb.bsky.social,They also draw the Silk song dude/insect and other video game characters all over our church bulletins on Sunday but I guess they’re not trying to share the creativity with others. I do get frustrated by the walk through videos always playing in my house.,0,1,2025-10-13T17:07:56.973Z
at://did:plc:vkxkdcd46xzzbcyyiqpkqubj/app.bsky.feed.post/3m33nnd5ohc2y,ohgodaperson.bsky.social,We are back from our trip and have some exciting things going on this week!!! More Silk Song and we are most definately beating act 2 this week!! To wrap things up we are starting a collab series with @OddAndStanky for Little Nightmares 3!!!,0,0,2025-10-13T16:38:43.991Z
at://did:plc:nhiskiyml6i7ow2yiczsh6im/app.bsky.feed.post/3m33ggzuznc22,nbsp1618.bsky.social,historical board gaming's silk song / hades 2,3,26,2025-10-13T14:29:56.753Z
at://did:plc:3ohh6zxwqccggf7aeuwxqwli/app.bsky.feed.post/3m33es5zzfk27,dariusthesnow.bsky.social,Morning Lodge Members Today we shall open the lodge in an hour! We are gonna play silk song as its so much fun! We hope ya'll hop in early and chat with us as we setup!,0,0,2025-10-13T14:00:22.726Z
at://did:plc:mhloykoruxnvvqh3z6ffwbxb/app.bsky.feed.post/3m33dkgvtpc2m,samedragontime.bsky.social,silk song spoilers:,0,0,2025-10-13T13:38:09.850Z
at://did:plc:657i4jye5oclqvhdhzn5ytdt/app.bsky.feed.post/3m336zrw7ps25,gremlingirlsmell.bsky.social,"WHY IS THERE NO OPTION TO REDUCE/DISABLE FLASHING IN SILK SONG???

aside from making it impossible to make out what the fuck is happening on screen, this shit is making me dizzy and giving me a migraine.

&why does half of the screen have to flash bright white everytime you hit an enemy anyways???",0,4,2025-10-13T12:17:15.996Z
at://did:plc:at55lk6ufdnryqjiualt7bh6/app.bsky.feed.post/3m32ooq2jis2h,dervish-candela.bsky.social,"у меня гипотеза такая, собранная из намеков: Song (которая Citadel of song) это конечный продукт производимый Cogwork Core, это колыбельная для того, кто в колыбели (см. описание для grand mother silk в журнале охотника).",0,0,2025-10-13T07:24:45.080Z
at://did:plc:livq6j6e5nyclhslm7nqsrs4/app.bsky.feed.post/3m32mbmeqa22v,lesdecay.records.games,silk my song,1,2,2025-10-13T06:41:37.528Z
at://did:plc:cncsoogheymohrkzlqbipm5w/app.bsky.feed.post/3m32dulxbrc2b,burnacademia.bsky.social,my nemesis,0,2,2025-10-13T04:11:10.944Z
at://did:plc:t3hxm4xzd3mq7eltwlbbanre/app.bsky.feed.post/3m32drpy35k2r,sqeakyismad.bsky.social,"I'm ludicrously tired, but instead of sleeping, I fired up silk song.

Warnings, spoilers for some. I think, maybe. I currently have a crest that has no slots of any kind. And I can't change it, and I'm on my way to go fight Lost Lace and see what happens.

I can't bind. :\",0,1,2025-10-13T04:09:34.503Z
at://did:plc:pbejubiqaelii6iag3q7glrr/app.bsky.feed.post/3m32arvt3yc2f,zak-brigman.bsky.social,"Hollow Knight: Silk Song: Excellent, if you know what you are getting yourself into. Feels less like a sequel to HK and more like Elden Ring's Shadow of the Erdtree expansion, in that it fully expects you to have played/completed the harder sections of the main game before even attempting what...",0,0,2025-10-13T03:15:55.202Z
at://did:plc:zsvolk5izsw3zdb5pxa2wqzo/app.bsky.feed.post/3m323jhaorc2y,saphirhouseki.bsky.social,"[Silk Song ep. 2] ⚚ skong journey continues! | first blind playthrough

twitch.tv/saphirhouseki",0,3,2025-10-13T01:41:46.978Z
at://did:plc:exikgaaavszha6ncx7ebl5me/app.bsky.feed.post/3m323cxw63c2b,lodum.bsky.social,"That was very Ori of you, Silk Song, and I appreciate it.",0,0,2025-10-13T01:38:09.578Z
at://did:plc:6fkfydqhueyapnvfyetvphjq/app.bsky.feed.post/3m2zuyufwk22d,togfer.bsky.social,"No LOL we may just have similar OC’s 
But I did draw them mostly just because I got reminded about them by Silk Song",0,1,2025-10-12T23:45:07.904Z
at://did:plc:jnq3hpumncopbwxwlvm2gzpu/app.bsky.feed.post/3m2zrea2uo22u,funtimefoxetteyt.bsky.social,SILK SONG :D,0,1,2025-10-12T22:39:54.257Z
at://did:plc:epif4rcxfkmzlyetd2ibegpz/app.bsky.feed.post/3m2zp3ugiqs2m,komigomi.bsky.social,The spider man fans have become silk song pilled and now they’re doing spidey & hornet fanart 🙂‍↕️🙂‍↕️🙂‍↕️,0,1,2025-10-12T21:59:26.136Z
at://did:plc:e4gdu6dtkmx6qdt46il6wkuc/app.bsky.feed.post/3m2zmddyti22z,drshanks24.bsky.social,"I'm in this weird liminal head space right now where I'm completely done with Scarlet and Violet and I'm just waiting for AZ now.

Trying to remedy this by playing Hollow Knight (the original one not Silk Song, I want to finish the first one before I play the sequel).",1,33,2025-10-12T21:09:56.119Z
at://did:plc:seczou6ewxg4vsj25clxskyk/app.bsky.feed.post/3m2zfisnuuc2m,veggiepun.bsky.social,Ooooh no lol I haven't started silk song yet 😅 I have it installed but I want to platinum the first game,0,1,2025-10-12T19:07:43.070Z
at://did:plc:zi7me2qgmgc3vbqfaspiiwct/app.bsky.feed.post/3m2zdqqekek2x,deathwingtimegoat.bsky.social,"Playing more silk song lets finally see whats at the top of this funny citadel
www.twitch.tv/deathwing_th...",0,0,2025-10-12T18:36:21.615Z
at://did:plc:icwasmy7mggrjaw4k5yam2nt/app.bsky.feed.post/3m2zc4c6jjk27,luizzeroxis.bsky.social,The silk has been song. The log has been logged. The off has been lined. My final message,0,0,2025-10-12T18:07:01.911Z
at://did:plc:lfebbdydgskmdlmbepiwsny2/app.bsky.feed.post/3m2z7jzndqs2y,thirankills.bsky.social,my dad’s new flowering shrub is in bloom and when i asked what it was he told me some legend abt the american civil war. THE FLOWER IS FROM CHINA!! these ppl are so fucking dramatic,0,4,2025-10-12T17:21:01.487Z
at://did:plc:mfln2dpgsnem4rl6uh3kgqxo/app.bsky.feed.post/3m2z2mxajl22u,lipikav.bsky.social,"BETWEEN TWO FIRES × THE SONG OF ACHILLES

For readers who love:
🗡 morally complicated bois
🏛 architecture as character
⚖ empire & erasure
🏺 Poetry
🐫 Silk-Road myth retellings
🔥 betrayal, guilt, atonement
🏃‍♂️Coming of age adult lit
#PostcolonialFiction #amquerying #LiminalWorlds #DVPit",18,69,2025-10-12T15:53:10.926Z
at://did:plc:heegfglmnwf53gbuctphbgdg/app.bsky.feed.post/3m2yrcw5bf222,tinystorm.bsky.social,"Switching my weekend game from Silk Song to Animal Crossing, where nobody is trying to kill me, everyone is so kind and I don’t have to feel like a completely looser after each failure of boss fight.🥹",0,4,2025-10-12T13:06:30.557Z
at://did:plc:3mv4g5quv7klobqetdrjverp/app.bsky.feed.post/3m2ypndpp322s,newfierowe.bsky.social,Just say Silk Song. It is the no brainer simple answer. I can give that answer and I never even played it.,0,1,2025-10-12T12:36:32.853Z
at://did:plc:ks66ci7irqiyxbuaslyk53hl/app.bsky.feed.post/3m2yn6iyens24,elvenmonk.bsky.social,"If I can get blood bowl to run on this I'd be so happy. 
They've already shown silk song running in TV ads",0,1,2025-10-12T11:52:27.580Z
at://did:plc:zungromf23ejewzxtbebz5pz/app.bsky.feed.post/3m2y6imb5ac2u,nikoro.bsky.social,"Hollow Knight Silk Song, oh Hollow Knight Silk Song.

You really put me through the ringer. 

There were times when I absolutely hated my time in your world,
and equally times where I couldn't help but be blown away by your gorgeous animation, haunting environments and crazy attention to detail.",0,2,2025-10-12T07:29:40.429Z
at://did:plc:bv4reb3fzhk7jliqgbvvz65q/app.bsky.feed.post/3m2xz3247522p,skyebarnick.bsky.social,"Yeah I had suspicions ever since I first noticed that not only do the first two you meet have the same Needolin song, but also its lyrics include “glimmering trail” and “spiraling outward”. Then the caretaker’s dialogue prior to promising “silk and soul” cemented it for me.",0,3,2025-10-12T05:52:36.475Z
at://did:plc:f7o2yj76t72qaw7fsltaxetd/app.bsky.feed.post/3m2xypggfl22f,walletfalls.bsky.social,Silk song is freaking dope,0,0,2025-10-12T05:46:06.739Z
at://did:plc:bmcoi4bv4hruaxztozuby6bw/app.bsky.feed.post/3m2xxzujyb22j,rwtema.bsky.social,Installed some mods for Silk Song. I feel there is a poetic duality.,0,2,2025-10-12T05:34:03.340Z
at://did:plc:7smcict6mpn7iuxdnfa7b5wi/app.bsky.feed.post/3m2xvdn5jys2q,jimmiemyers.bsky.social,"If I get lost in a Metroidvania, I have a tendency to fall off. I got lost in Silk Song. Uh oh.",0,7,2025-10-12T04:45:49.911Z
at://did:plc:o2hdy5pvv3es3acrredjtc3l/app.bsky.feed.post/3m2xg77jylk25,arcwabit.bsky.social,I hollow on her knight till she silk on my song :3,0,2,2025-10-12T00:14:55.294Z
at://did:plc:4nh7l2er3q46bnawokrrzoaa/app.bsky.feed.post/3m2xcvgtf5226,cosmicbun13.bsky.social,"#Sonictober2025
Day 11 Skate
MA GIRL  CANT SKATE
(A little Shadouge for my soul I needed it 🥰✨️)
Song of today Skate by Silk Sonic
#RougeTheBat 
#shadouge 
#ShadowTheHedgehog",6,18,2025-10-11T23:15:46.154Z
at://did:plc:nmt64ukrrphbh2o3ppnsow2f/app.bsky.feed.post/3m2x6pbchuv22,shujiwakahisa.bsky.social,"Ayo ayo we Live now~ 🦉

Climbing the Citadel One Thread At A Time Onward to the Village of Bells!

▶ www.twitch.tv/shujiwakahisa 

#Vtuber | #VSky | #TwitchStreamer",1,1,2025-10-11T22:00:44.042Z
at://did:plc:ak4aeajrtx4mloc7etkfqxv6/app.bsky.feed.post/3m2x6gaamrk2i,shastakat.bsky.social,"I beat the final boss, but it's not over!

More Silksong today! I know you're all surprised. It's the silk in the song that never ends.

✨LIVE✨ twitch.tv/shastakat

#twitch #twitchstreamer",0,1,2025-10-11T21:55:40.976Z
at://did:plc:b4m5q6iratm756eqjcdcyhr5/app.bsky.feed.post/3m2x3zpcg632w,shonen413.itch.io,I'm at the point where I've beat act 2 of silk song but I dont know which one of the many things to start doing for act 3.,0,1,2025-10-11T21:12:52.038Z
at://did:plc:ttupzjx4nb53qa6tut6boxhn/app.bsky.feed.post/3m2x2v4thgk2n,fynnbytez.bsky.social,"It requires ANY movement upgrades to be fun which is an actual issue I have with a lot of indie Metroidvanias is that you move too slow at the early game.

Tangentially related but pins should be free and endless or else the game becomes a massive backtracking slog (Silk Song trying to get to act 3)",0,1,2025-10-11T20:52:25.755Z
at://did:plc:oz5fs4qtz7fnpitt6vcxnssp/app.bsky.feed.post/3m2wxge4qa22e,discovolcel.bsky.social,Been seen a bit more and more with each day passing but I think with how big it was in early access this last year I think most people really did do a lot of it when it got first released also probably doesn’t help with how silk song came out and other big titles,0,1,2025-10-11T19:50:28.856Z
at://did:plc:6jemzrmrklcdxto32jky3cvn/app.bsky.feed.post/3m2ww47n2pk2i,zombiecare-rot.bsky.social,"I finally got Silk Song!! am having a blast!! here are some old Hollow Knight doodles I did back in December 2020!
#HollowKnight #Hornet",2,4,2025-10-11T19:26:54.858Z
at://did:plc:6ev2ixj3h4simk6udh242vkz/app.bsky.feed.post/3m2wsq3hkvc2c,aradortd.art,"More Silk Song!! Maybe finish Act 2 today! 

www.twitch.tv/aradortd",6,27,2025-10-11T18:26:26.609Z
at://did:plc:6bga7sznv3dkh7awgtne6fxg/app.bsky.feed.post/3m2wsevhtv22p,pandajayce.bsky.social,"Gonna be playing some more Silk Song today 😌

www.twitch.tv/PandaJayce?s...",3,3,2025-10-11T18:20:11.228Z
at://did:plc:vsy6p34jbnnnlv4zymvcgdwl/app.bsky.feed.post/3m2wqaoos7a2q,kexpmusicbot.bsky.social,"
🇺🇦 #NowPlaying on #KEXP's #PositiveVibrations

Garnet Silk, Cocoa Tea, Charlie Chaplin:
  🎵 Every Knee Shall Bow

#GarnetSilk #CocoaTea #CharlieChaplin 

▶️ 🪄 Automagic 🔊 show 📻 playlist on Spotify

▶️ Song on #Spotify:",0,0,2025-10-11T17:42:02.013Z
at://did:plc:f4ko5jselngseecobmfn6kly/app.bsky.feed.post/3m2woe3hu5k2w,jcc333.bsky.social,"The first bit is a little aimless but it starts shining later I think.
Also you could skip it for Silk Song (faster moving, more clearly plotted) but the difficulty curve would be kind of annoying I suspect.",0,1,2025-10-11T17:08:08.997Z
at://did:plc:vdsxpfvdnmxydvdjwooujjg4/app.bsky.feed.post/3m2wczvk3bs2a,cacklingmammal.bsky.social,"im inching through it a bit at a time but compared to hollow knight i think silk song is too difficult for me to fully enjoy it. i accidentally spent 9 hours on hollow knight just exploring, but i sit down for an hour and a half with silksong at max, vaguely anxious or tense about its challenges.",0,3,2025-10-11T13:45:36.075Z
at://did:plc:4arwt23pxe6ti2bnfaoviepn/app.bsky.feed.post/3m2waluhvac2w,takamomchi.bsky.social,Very excited to see breakdowns of the strategy and design of bossfights and individual movement/upgrade pieces in silk song. Never seen bosses that make me feel like I have covid upon seeing their patterns yet so smoothly allow me to pick up on cues to balance disrespecting them while still dodging,0,3,2025-10-11T13:01:57.710Z
at://did:plc:dm2fxjmjvbanqikdkkdwxbss/app.bsky.feed.post/3m2vntujafk2v,penguinguy.bsky.social,"Alright, despite my best efforts, I have to admit. Hollow Knight: Silk Song is really fucking hard. Just incredibly difficult.",0,0,2025-10-11T07:26:25.094Z
at://did:plc:ntwzg76q6kastyux5todfmhc/app.bsky.feed.post/3m2vnhe7l7s22,justinnator-nsfw.bsky.social,"Fanart for @howsplendid.bsky.social 
He was playing Silk Song and I instantly knew what his OC would do. #giftart #silksong #hollowknight",2,6,2025-10-11T07:19:25.337Z
at://did:plc:jjd7wexja7bfrm7sdhpw3vph/app.bsky.feed.post/3m2vjcheo2223,theyuseifan.bsky.social,"My gratitude for the stream today!

Only some pink slimes were chucked into the ocean… And we do not speak of the Tarrs…

We raided @chaimewa ! What if the silk song was bees

Stream Tuesday! 🪽🍰",0,0,2025-10-11T06:05:05.920Z
at://did:plc:uk3w7osmgtnxbopn3n2hhjig/app.bsky.feed.post/3m2vf7oyxsh2e,bbc6musicbot.bsky.social,"
🇺🇦 #NowPlaying on #BBC6Music's #AmbientFocus

Laurel Halo:
  🎵 Raw Silk Uncut Wood

#6music #LaurelHalo 

▶️ 🪄 Automagic 🔊 show 📻 playlist on Spotify

▶️ Song/Cover on #Bandcamp:",0,1,2025-10-11T04:51:57.896Z
at://did:plc:gakiu3itjn7zejx2gbeuvt3s/app.bsky.feed.post/3m2vematlg22v,printility.bsky.social,She silk on my song til I hollow toknight,0,0,2025-10-11T04:41:05.903Z
at://did:plc:j4e5wjmfw22rl4rv5m4gupid/app.bsky.feed.post/3m2vejzlemk2e,razaluna.bsky.social,now onto silk song :p,0,0,2025-10-11T04:39:51.187Z
at://did:plc:o65sqaxjrutgkwj2hc7fzcb7/app.bsky.feed.post/3m2vai37awk2j,apocalypseferret.bsky.social,"Going to play some Silk Song!
My goal today is to harvest enough beads to get a compass 
Feel free to come and hang out and chit chat!
www.twitch.tv/apocalypse_f...

#silksong #hollowknight #twitch #streaming #streamer",1,2,2025-10-11T03:27:10.808Z
at://did:plc:rcjvqhkxo2n4rall2slme7lu/app.bsky.feed.post/3m2vaeexhus2n,blondgirlgames.bsky.social,I wanted to feel something again so I picked up silk song.,0,9,2025-10-11T03:25:06.824Z
at://did:plc:ogurhod5t5623gv3ym6mer34/app.bsky.feed.post/3m2v6c734zs2g,po-o-tato.bsky.social,"Team Cherry's response to their plans to address fans complaints and requests towards game mechanics of Silk Song: ""Princess needs to remember to call us Daddy Cherry when asking for rewards, unless Princess wants us to with hold silkies""",0,1,2025-10-11T02:48:06.059Z
at://did:plc:7yfx2iie73kvwtiv3rlpc6jd/app.bsky.feed.post/3m2uyro7sbk2i,hardcasual.bsky.social,The bilewater runback in silk song fucking rules.  It is a  super fun platforming course.  Treat it like a tony hawk run.  It is not a punishment.  It is a peak of the game.,0,0,2025-10-11T01:09:22.806Z
at://did:plc:uk3w7osmgtnxbopn3n2hhjig/app.bsky.feed.post/3m2uxn5byy32s,bbc6musicbot.bsky.social,"
🇺🇦 #NowPlaying on #BBC6Music's #6MusicsForeverDark

Krisma:
  🎵 Black Silk Stocking

#6music #Krisma 

▶️ Song/Cover on #Bandcamp:",0,0,2025-10-11T00:48:56.694Z
at://did:plc:co6ntxtqdhupchwkwfhg4pqq/app.bsky.feed.post/3m2un5d3rfs24,adrianucho.bsky.social,"Creo que con Silk Song pasado ha llegado el momento.

SOLA TO ROBO ALLEVOY",0,0,2025-10-10T21:41:08.892Z
at://did:plc:2w54f4c4pgmycr2zwszoqxax/app.bsky.feed.post/3m2ula6emtk2m,astar115.bsky.social,"THE DARKNESS IS INVADING (Also testing new OBS settings)
Silk Song
www.twitch.tv/a_star_115",0,0,2025-10-10T21:06:57.119Z
at://did:plc:pznp6ygiclpve3eudfwxwy57/app.bsky.feed.post/3m2uauw6l3k25,softpup.bsky.social,Silk song gave me a quest with two solutions and different outcomes. I wanna look the reward up so baddddddd. Must stay strong,0,0,2025-10-10T18:01:42.014Z
at://did:plc:ddqrbedlicw4fb5ivcink6vl/app.bsky.feed.post/3m2uataergk2m,luchalutra.bsky.social,"So I haven't fired up Silk Song yet, but on a scale of 1 to Mantis Lords from the first game, how bad are we talking?",0,0,2025-10-10T18:00:45.594Z
at://did:plc:cefjuvyzye6shwztd4u7lxty/app.bsky.feed.post/3m2u5pswgp222,dahmuttdog.bsky.social,more silk song twitch.tv/dahmuttdog,2,2,2025-10-10T17:05:09.604Z
at://did:plc:5urwbgnk7kkruxghv3mpwsj5/app.bsky.feed.post/3m2tt5zp3dc2l,vespercrowe.bsky.social,"It's time to continue our song of silk!

Silksong begins now!

www.twitch.tv/vesper_crowe",0,0,2025-10-10T13:56:15.306Z
at://did:plc:lb3xmgou4ctffc75dusrfsy7/app.bsky.feed.post/3m2t3mdxtl22h,leighgoodwin.bsky.social,"Autumn Grasses
  
In fields of bush clover and hay-scent grass
the autumn moon takes refuge
The cricket's song is gold

Zeshin's loneliness taught him this

not-knowing
knows the way

#poem 1/2",0,1,2025-10-10T06:54:46.034Z
at://did:plc:7cgwsdjsjf5fqob7gpwgmpup/app.bsky.feed.post/3m2szs4ooos2k,suzerain.bsky.social,"#MusicChallenge
#TheTwen2ie5 

Day 10

Smokin’ Out The Window
– Silk Sonic (Bruno Mars • Anderson .Paak)
📍Honolulu, HI • Oxnard, CA 🇺🇸
2021

It’s not often that a song and video make me laugh, while still being very good.

youtu.be/adLGHcj_fmA",0,11,2025-10-10T06:22:12.233Z
at://did:plc:i6tbnpvdzhe6okaaimns5zlg/app.bsky.feed.post/3m2ssvdu7us2n,chibi22xd.bsky.social,"Stream was very good today. Playin' with OssiumJim & milharu in TFD is always a wonderful treat
We sent the Clefairy Clan with Big Bear Hugs to @alymra.bsky.social who was playin' Hollow Knight Silk Song",0,4,2025-10-10T04:18:44.231Z
at://did:plc:fgj4lambznkjyrbmp76txqln/app.bsky.feed.post/3m2srfzggjs2b,ursamajorvt.bsky.social,"Post Stream:

We made some progress in Silk Song but honestly I missed playing Fragpunk so much. I'll probably play a lot more of it. Thank you all so much for joining and vibing out with me! Hopefully next week i can have a real stream schedule once again",0,3,2025-10-10T03:52:16.235Z
at://did:plc:mwtpca6qjlcvhey22u7ykbrp/app.bsky.feed.post/3m2sjsyph5s2a,parfaitbegait.bsky.social,"SILK SONG STREAM!

www.twitch.tv/ParfaitBeGai...",1,0,2025-10-10T01:36:21.756Z
at://did:plc:dsbpb3w7glnyddtbewg73g74/app.bsky.feed.post/3m2sjprniy22j,utopia-defer.red,Widow fight in silk song is demented,0,14,2025-10-10T01:34:33.688Z
at://did:plc:u53frwj6scjs4e6nvy5kyomt/app.bsky.feed.post/3m2sgeyw6j22y,latreezy.bsky.social,"I thought about doing a surprise stream just to make more progress in Silk Song, but I spent the evening chatting with my mom instead. 

Feels like a fair exchange",0,1,2025-10-10T00:34:50.988Z
at://did:plc:wct7baih4vus7f7b3ygau762/app.bsky.feed.post/3m2sb74kvlc2g,thesoulpunk.bsky.social,The silk song art is so cuteeeee,0,2,2025-10-09T23:02:04.778Z
at://did:plc:6aiynuazyxognr6g5dmb6alh/app.bsky.feed.post/3m2sb3yxsbk2b,hexveronica.bsky.social,"🔴GOING LIVE IN 5 MINS🔴

Ready for some SUFFERING in HOLLOW KNIGHT: SILK SONG Hexolytes? Come on by and join me at the Citadel for the PAIN.❤️💜",0,0,2025-10-09T23:00:20.341Z
at://did:plc:exok3bsjvefocr2lgnflu36p/app.bsky.feed.post/3m2sadaqyos2f,frogletskyes.bsky.social,when she silk on my song til i hollow knight aka WE LIVE www.twitch.tv/frogletskyes,0,2,2025-10-09T22:46:29.647Z
at://did:plc:e2f3or3cgh7xhyekcufwdz4e/app.bsky.feed.post/3m2rzqzjn3s2e,eliza-jay.bsky.social,Silk song lore give me inspiration. :),1,1,2025-10-09T20:48:55.624Z
at://did:plc:nsgnmlmnabfpb2r2jwkowfhc/app.bsky.feed.post/3m2ryvl4ums2k,thebizartist.bsky.social,"www.youtube.com/@TheBizAr-Tist

More Silk? It's a song to my ears!

Streaming on Youtube!

Feel free to watch, lurk, hang out, or chat!
#silksong #videogame #streamer #youtube #youtubegaming #YouTuber #bizartist #game #weird #weirdo #pngtuber #eldritch #bsky #gamesky #small #smallchannel #gaming",1,2,2025-10-09T20:33:34.560Z
at://did:plc:77ddo7anvu3eswipg3muzmjc/app.bsky.feed.post/3m2rwxadojc2k,makoishigh.bsky.social,"What if silk song was never real and people were put in a simulation right as it ""released"" to make them think that it's finally out? 

If I never played silk song
Does that make me a real person? 

😟",0,2,2025-10-09T19:58:42.880Z
at://did:plc:6blizps4wuqderkcisrzkmz7/app.bsky.feed.post/3m2rt7jemhc2q,narkiplays.bsky.social,"Yo! live stream is up and ready to go! I hope you guys enjoy me crashing out while playing silk song.
youtube.com/live/AFOS9xi... twitch.tv/narkiplays
#smallstreamer #silksong",1,2,2025-10-09T18:51:45.817Z
at://did:plc:aj7vypbehgzja27ky2g6mim7/app.bsky.feed.post/3m2rqvwdhss2f,pickles4nickles.bsky.social,"YOU SILK AND THEN YOU SONG

IT'S THAT SIMPLE",0,1,2025-10-09T18:10:36.384Z
at://did:plc:ewpbx3cvbhdi4v56bnmjwbbg/app.bsky.feed.post/3m2rkagaegk2d,zeakthehusky.bsky.social,"Yesterday I ended up napping when I got home >:(
I wanna do some Silk Song gaming tomorrow, or maybe Deltarune
No stream today though~",0,6,2025-10-09T16:11:12.410Z
at://did:plc:emupl7w4jp5nngoc5cfjnt3x/app.bsky.feed.post/3m2rjf3cis22u,xplodninja.bsky.social,"#Gamers #Game silk song 
😏 ha..... eu zerei a franquia!",1,0,2025-10-09T15:55:54.952Z
at://did:plc:5w3ch2p76n2llisl5xrhy57r/app.bsky.feed.post/3m2rg73tons2u,madohomurat.bsky.social,she hollow on my knight till i silk her song,0,6,2025-10-09T14:58:52.988Z
at://did:plc:3gcwhf6z3h2gfdvz43t453as/app.bsky.feed.post/3m2rfjck3is2n,offaim.bsky.social,"Rip
Controller isnt working anymore. So no more silk song haha. 

When i get my comp working. Gonna stream 8D 

Just need to get replace a few (most) things.",0,0,2025-10-09T14:46:41.815Z
at://did:plc:grywo3gzdcm5mo4p6rx2ukqz/app.bsky.feed.post/3m2r2owm5ck2j,kiringa12.bsky.social,We finally got the normal ending of silk song!!!!!! sent the cuties off to @primrosevt.bsky.social they are a really cool person and a great artist you should go give them support!!!!!,0,2,2025-10-09T11:32:59.467Z
at://did:plc:stjgglzm57ots56mrurr3m72/app.bsky.feed.post/3m2r26axebk24,yaizacy.bsky.social,"No es perfecta y odio que no dejo de verle defectos cada vez que la miro, pero no tengo más tiempo para seguir trabajando en ella antes del cumple de Novio",0,9,2025-10-09T11:23:39.875Z
at://did:plc:2oo53xgqcmfpsfjfb2d2x22j/app.bsky.feed.post/3m2qylwu4522p,sypher-sf.bsky.social,"Heck you and your 2D art output + silk song progress, you're making 3D cats now >:3c",0,2,2025-10-09T10:55:31.581Z
at://did:plc:qibekerhliomnygyerg5qfvj/app.bsky.feed.post/3m2qkapmkb22z,sealab2021.org,Also I'm probably going to buy Hollow knight again so that I can eventually buy silk song. Maybe tomorrow.,0,0,2025-10-09T06:38:42.508Z
at://did:plc:fea5n74h5wczc2t5iqyeiya3/app.bsky.feed.post/3m2qa2ntmsk2l,quantumzach.bsky.social,"Hades 2 is superb, bit saccharine at the end but overall really enjoyed it. I honestly couldn't say whether i enjoyed this or Silk Song more",0,1,2025-10-09T03:36:21.898Z
at://did:plc:ppfhcgbhnrk7c4pvocj56fud/app.bsky.feed.post/3m2q6bcgrn22z,damusclesmike.bsky.social,"🌀Feathers🪶

Part of me really wants to make a Hollow Knight/Silk song muse but another part of me wants to adapt my already existing Bug Muse INTO a Hollow Knight verse oc......",0,0,2025-10-09T03:04:17.341Z
at://did:plc:h2go4atbpgzfv6e3ua5carux/app.bsky.feed.post/3m2ponxqbas2y,foxtrot68.bsky.social,she silk on my song till I SHAW,0,6,2025-10-08T22:25:02.455Z
at://did:plc:i27ksvsr5agza72dqws72zu4/app.bsky.feed.post/3m2pnlhzj2k2d,teal-rasferian.bsky.social,"It was indeed, the finale! Silk Song was a great game from start to finish, and I'd say an improvement from the first game with all its new mechanics. And it was only like 20 bucks!",0,0,2025-10-08T22:05:45.130Z
